"","w.length","type","s.q.irrad"
"1263",852.14,"clear.sky",0.690539352980184
"1264",852.58,"clear.sky",0.692634079129662
"1265",853.02,"clear.sky",0.683224741162034
"1266",853.46,"clear.sky",0.667961268402729
"1267",853.89,"clear.sky",0.614524827316838
"1268",854.33,"clear.sky",0.599674021044815
"1269",854.77,"clear.sky",0.612313972764092
"1270",855.21,"clear.sky",0.65481904363229
"1271",855.65,"clear.sky",0.67538329356037
"1272",856.08,"clear.sky",0.690102331445402
"1273",856.52,"clear.sky",0.683218550496483
"1274",856.96,"clear.sky",0.68352195438093
"1275",857.4,"clear.sky",0.687030798039393
"1276",857.83,"clear.sky",0.688076049458782
"1277",858.27,"clear.sky",0.691462874703156
"1278",858.71,"clear.sky",0.69225273406653
"1279",859.15,"clear.sky",0.69713746723528
"1280",859.58,"clear.sky",0.692404037762948
"1281",860.02,"clear.sky",0.694672315873892
"1282",860.46,"clear.sky",0.698300516613589
"1283",860.89,"clear.sky",0.694905517492919
"1284",861.33,"clear.sky",0.694762293320724
"1285",861.77,"clear.sky",0.692320151998437
"1286",862.21,"clear.sky",0.694260029998726
"1287",862.64,"clear.sky",0.688568709941141
"1288",863.08,"clear.sky",0.687283859447463
"1289",863.52,"clear.sky",0.688739636972441
"1290",863.95,"clear.sky",0.684634471840085
"1291",864.39,"clear.sky",0.683218395629637
"1292",864.83,"clear.sky",0.672146875117114
"1293",865.27,"clear.sky",0.667284744594606
"1294",865.7,"clear.sky",0.630145975905725
"1295",866.14,"clear.sky",0.614748840931639
"1296",866.58,"clear.sky",0.614094741762899
"1297",867.01,"clear.sky",0.641233556363306
"1298",867.45,"clear.sky",0.666273681760587
"1299",867.89,"clear.sky",0.671437333328026
"1300",868.32,"clear.sky",0.673195805283885
"1301",868.76,"clear.sky",0.671593278338404
"1302",869.2,"clear.sky",0.670727805027819
"1303",869.63,"clear.sky",0.671863101955789
"1304",870.07,"clear.sky",0.67343150852326
"1305",870.51,"clear.sky",0.665978322681179
"1306",870.94,"clear.sky",0.667706337910665
"1307",871.38,"clear.sky",0.673311321204173
"1308",871.82,"clear.sky",0.675082696104069
"1309",872.25,"clear.sky",0.677212943886224
"1310",872.69,"clear.sky",0.68551854030086
"1311",873.13,"clear.sky",0.679630041195039
"1312",873.56,"clear.sky",0.681873011381271
"1313",874,"clear.sky",0.676313898351639
"1314",874.43,"clear.sky",0.677192440580672
"1315",874.87,"clear.sky",0.676051460889455
"1316",875.31,"clear.sky",0.670110764151857
"1317",875.74,"clear.sky",0.667569530431917
"1318",876.18,"clear.sky",0.668264105502026
"1319",876.61,"clear.sky",0.66067079696981
"1320",877.05,"clear.sky",0.65827990025166
"1321",877.49,"clear.sky",0.661088065978782
"1322",877.92,"clear.sky",0.665393630536609
"1323",878.36,"clear.sky",0.665934954231285
"1324",878.79,"clear.sky",0.665203661931551
"1325",879.23,"clear.sky",0.665491660477232
"1326",879.67,"clear.sky",0.664636097362267
"1327",880.1,"clear.sky",0.661427448939653
"1328",880.54,"clear.sky",0.662904148842727
"1329",880.97,"clear.sky",0.662312648352374
"1330",881.41,"clear.sky",0.667219865134896
"1331",881.84,"clear.sky",0.67659093681963
"1332",882.28,"clear.sky",0.673573983002889
"1333",882.72,"clear.sky",0.670881681834587
"1334",883.15,"clear.sky",0.667281273181553
"1335",883.59,"clear.sky",0.664558664770879
"1336",884.02,"clear.sky",0.656907755108994
"1337",884.46,"clear.sky",0.655374532197911
"1338",884.89,"clear.sky",0.652037368018152
"1339",885.33,"clear.sky",0.65032734761693
"1340",885.76,"clear.sky",0.645954650166399
"1341",886.2,"clear.sky",0.642791845489893
"1342",886.63,"clear.sky",0.643076012856452
"1343",887.07,"clear.sky",0.644816546939902
"1344",887.5,"clear.sky",0.656285738755627
"1345",887.94,"clear.sky",0.663466497143788
"1346",888.37,"clear.sky",0.662391190385801
"1347",888.81,"clear.sky",0.664904035269614
"1348",889.24,"clear.sky",0.666444326943922
"1349",889.68,"clear.sky",0.661649546705323
"1350",890.11,"clear.sky",0.661872059723222
"1351",890.55,"clear.sky",0.659675112403769
"1352",890.98,"clear.sky",0.655792044992175
"1353",891.42,"clear.sky",0.648474537873516
"1354",891.85,"clear.sky",0.63809033439274
"1355",892.29,"clear.sky",0.627762397500857
"1356",892.72,"clear.sky",0.621945992070523
"1357",893.16,"clear.sky",0.620483142997789
"1358",893.59,"clear.sky",0.619590976343181
"1359",894.03,"clear.sky",0.615621941660655
"1360",894.46,"clear.sky",0.605012781309431
"1361",894.9,"clear.sky",0.596369737858899
"1362",895.33,"clear.sky",0.596719107497583
"1363",895.77,"clear.sky",0.579039643881842
"1364",896.2,"clear.sky",0.579680286113707
"1365",896.63,"clear.sky",0.561496986057333
"1366",897.07,"clear.sky",0.562633071554358
"1367",897.5,"clear.sky",0.554319345768655
"1368",897.94,"clear.sky",0.552228950751238
"1369",898.37,"clear.sky",0.520672424280805
"1370",898.81,"clear.sky",0.518541072770336
"1371",899.24,"clear.sky",0.497628510650264
"1372",899.68,"clear.sky",0
"1373",275.34,"overcast",0
"1374",275.81,"overcast",0
"1375",276.29,"overcast",0
"1376",276.76,"overcast",0
"1377",277.23,"overcast",0
"1378",277.71,"overcast",0
"1379",278.18,"overcast",0
"1380",278.65,"overcast",0
"1381",279.13,"overcast",0
"1382",279.6,"overcast",0
"1383",280.07,"overcast",0
"1384",280.55,"overcast",0
"1385",281.02,"overcast",0
"1386",281.5,"overcast",0
"1387",281.97,"overcast",0
"1388",282.44,"overcast",0
"1389",282.91,"overcast",0
"1390",283.39,"overcast",0
"1391",283.86,"overcast",0
"1392",284.33,"overcast",0
"1393",284.81,"overcast",0
"1394",285.28,"overcast",0
"1395",285.75,"overcast",0
"1396",286.23,"overcast",0
"1397",286.7,"overcast",0
"1398",287.17,"overcast",0
"1399",287.65,"overcast",0
"1400",288.12,"overcast",0
"1401",288.59,"overcast",0
"1402",289.07,"overcast",0
"1403",289.54,"overcast",0
"1404",290.01,"overcast",0
"1405",290.48,"overcast",0
"1406",290.96,"overcast",0
"1407",291.43,"overcast",0
"1408",291.9,"overcast",0
"1409",292.38,"overcast",0
"1410",292.85,"overcast",0
"1411",293.32,"overcast",0
"1412",293.79,"overcast",0
"1413",294.27,"overcast",0
"1414",294.74,"overcast",0
"1415",295.21,"overcast",0
"1416",295.69,"overcast",0
"1417",296.16,"overcast",0
"1418",296.63,"overcast",0
"1419",297.1,"overcast",0
"1420",297.58,"overcast",0
"1421",298.05,"overcast",0
"1422",298.52,"overcast",0
"1423",298.99,"overcast",0
"1424",299.47,"overcast",0
"1425",299.94,"overcast",0
"1426",300.41,"overcast",0
"1427",300.88,"overcast",0
"1428",301.36,"overcast",0
"1429",301.83,"overcast",0
"1430",302.3,"overcast",0.00114541122085496
"1431",302.77,"overcast",0.00144509174754001
"1432",303.25,"overcast",0.00156958645829421
"1433",303.72,"overcast",0.00179280912478551
"1434",304.19,"overcast",0.00231774487718525
"1435",304.66,"overcast",0.00257516709129527
"1436",305.13,"overcast",0.00328220445884393
"1437",305.61,"overcast",0.00350137023506565
"1438",306.08,"overcast",0.00425646545982232
"1439",306.55,"overcast",0.00445524120840206
"1440",307.02,"overcast",0.00557702941280451
"1441",307.49,"overcast",0.00792546982156096
"1442",307.97,"overcast",0.00905811403114195
"1443",308.44,"overcast",0.00950361475962868
"1444",308.91,"overcast",0.0108191421954505
"1445",309.38,"overcast",0.011028097571329
"1446",309.86,"overcast",0.0124860699095473
"1447",310.33,"overcast",0.014627218453364
"1448",310.8,"overcast",0.0167933929576974
"1449",311.27,"overcast",0.0197664676378655
"1450",311.74,"overcast",0.0232616947939782
"1451",312.21,"overcast",0.0226562764059033
"1452",312.69,"overcast",0.0246165369616097
"1453",313.16,"overcast",0.0263204690705894
"1454",313.63,"overcast",0.0276826108235442
"1455",314.1,"overcast",0.0295988393937236
"1456",314.57,"overcast",0.0320514880095883
"1457",315.05,"overcast",0.0311721048170726
"1458",315.52,"overcast",0.0330338304769791
"1459",315.99,"overcast",0.0345591353011049
"1460",316.46,"overcast",0.0353545991465871
"1461",316.93,"overcast",0.0402913241284128
"1462",317.4,"overcast",0.0449158126473989
"1463",317.88,"overcast",0.0462870579089028
"1464",318.35,"overcast",0.0459786967102338
"1465",318.82,"overcast",0.0462820454448029
"1466",319.29,"overcast",0.0496667583913407
"1467",319.76,"overcast",0.0530337202860101
"1468",320.23,"overcast",0.054329896108508
"1469",320.7,"overcast",0.0559936932380676
"1470",321.18,"overcast",0.0594374846766795
"1471",321.65,"overcast",0.0556853275273683
"1472",322.12,"overcast",0.0553189134291722
"1473",322.59,"overcast",0.057757014700837
"1474",323.06,"overcast",0.0572335609342091
"1475",323.53,"overcast",0.0631149621562672
"1476",324,"overcast",0.0658427796134574
"1477",324.48,"overcast",0.0701989740299384
"1478",324.95,"overcast",0.0761283795044182
"1479",325.42,"overcast",0.0776877003252401
"1480",325.89,"overcast",0.0793869493037921
"1481",326.36,"overcast",0.0889762061911005
"1482",326.83,"overcast",0.0915038142697394
"1483",327.3,"overcast",0.0937652488635346
"1484",327.77,"overcast",0.0908536922643759
"1485",328.24,"overcast",0.0912448858481518
"1486",328.72,"overcast",0.0940156042500913
"1487",329.19,"overcast",0.0969202532679394
"1488",329.66,"overcast",0.1019160130272
"1489",330.13,"overcast",0.104220432612116
"1490",330.6,"overcast",0.103989845070185
"1491",331.07,"overcast",0.100751477541368
"1492",331.54,"overcast",0.0994546612216677
"1493",332.01,"overcast",0.0995367108166502
"1494",332.48,"overcast",0.0988098199551799
"1495",332.95,"overcast",0.0985429034913812
"1496",333.43,"overcast",0.0968340660285197
"1497",333.9,"overcast",0.0971440487688899
"1498",334.37,"overcast",0.0955966056730293
"1499",334.84,"overcast",0.0971774719159795
"1500",335.31,"overcast",0.101224964166173
"1501",335.78,"overcast",0.0990351100815446
"1502",336.25,"overcast",0.0950601759081604
"1503",336.72,"overcast",0.0892560918384128
"1504",337.19,"overcast",0.0918855599791752
"1505",337.66,"overcast",0.0915892726481762
"1506",338.13,"overcast",0.0977831045761374
"1507",338.6,"overcast",0.100854410109276
"1508",339.07,"overcast",0.102574657776498
"1509",339.54,"overcast",0.106979584918524
"1510",340.01,"overcast",0.104707893145933
"1511",340.49,"overcast",0.108571819189172
"1512",340.96,"overcast",0.106774157621935
"1513",341.43,"overcast",0.104870750829668
"1514",341.9,"overcast",0.101069127286492
"1515",342.37,"overcast",0.106391051151506
"1516",342.84,"overcast",0.10701695796892
"1517",343.31,"overcast",0.105578552668534
"1518",343.78,"overcast",0.100376789763579
"1519",344.25,"overcast",0.096525578482953
"1520",344.72,"overcast",0.0932239698411577
"1521",345.19,"overcast",0.0950902330910486
"1522",345.66,"overcast",0.099916388802317
"1523",346.13,"overcast",0.102677151347223
"1524",346.6,"overcast",0.101148008577127
"1525",347.07,"overcast",0.103765702854095
"1526",347.54,"overcast",0.10551387256812
"1527",348.01,"overcast",0.102390417823622
"1528",348.48,"overcast",0.101895262767162
"1529",348.95,"overcast",0.102264695014617
"1530",349.42,"overcast",0.104132781291438
"1531",349.89,"overcast",0.105706188498028
"1532",350.36,"overcast",0.107329408266805
"1533",350.83,"overcast",0.113207311087852
"1534",351.3,"overcast",0.11495820071099
"1535",351.77,"overcast",0.110746296633718
"1536",352.24,"overcast",0.110223849584547
"1537",352.71,"overcast",0.110174740700453
"1538",353.18,"overcast",0.109258003051024
"1539",353.65,"overcast",0.115962062490828
"1540",354.12,"overcast",0.118679926214268
"1541",354.59,"overcast",0.120874836609997
"1542",355.06,"overcast",0.120694259088324
"1543",355.53,"overcast",0.119826766753033
"1544",356,"overcast",0.113365431866059
"1545",356.47,"overcast",0.107820176667215
"1546",356.94,"overcast",0.104197170539706
"1547",357.41,"overcast",0.0970235048338642
"1548",357.88,"overcast",0.0948379056204891
"1549",358.35,"overcast",0.0956923967092934
"1550",358.82,"overcast",0.093779833400127
"1551",359.28,"overcast",0.0990923154384635
"1552",359.75,"overcast",0.110387265401113
"1553",360.22,"overcast",0.114292158836667
"1554",360.69,"overcast",0.113996126370146
"1555",361.16,"overcast",0.106487615319079
"1556",361.63,"overcast",0.108070649136904
"1557",362.1,"overcast",0.113938216364095
"1558",362.57,"overcast",0.114348591576755
"1559",363.04,"overcast",0.114473600215783
"1560",363.51,"overcast",0.120783136256059
"1561",363.98,"overcast",0.118603297264458
"1562",364.45,"overcast",0.125269599297151
"1563",364.92,"overcast",0.126739463126168
"1564",365.39,"overcast",0.127239276323261
"1565",365.86,"overcast",0.134081857309827
"1566",366.32,"overcast",0.14005892620202
"1567",366.79,"overcast",0.139368096729918
"1568",367.26,"overcast",0.137709510789268
"1569",367.73,"overcast",0.138035153008914
"1570",368.2,"overcast",0.132658587737561
"1571",368.67,"overcast",0.133307709281321
"1572",369.14,"overcast",0.132662699105349
"1573",369.61,"overcast",0.135140188548769
"1574",370.08,"overcast",0.136399504743124
"1575",370.55,"overcast",0.133505870248709
"1576",371.02,"overcast",0.142509631682051
"1577",371.48,"overcast",0.124677180475502
"1578",371.95,"overcast",0.129344684910282
"1579",372.42,"overcast",0.123124900373817
"1580",372.89,"overcast",0.115807051177054
"1581",373.36,"overcast",0.117935945023072
"1582",373.83,"overcast",0.1145691141292
"1583",374.3,"overcast",0.107920147772021
"1584",374.77,"overcast",0.116419667765587
"1585",375.23,"overcast",0.118170791265328
"1586",375.7,"overcast",0.124195894707708
"1587",376.17,"overcast",0.133836970170003
"1588",376.64,"overcast",0.131864931366392
"1589",377.11,"overcast",0.135455759602865
"1590",377.58,"overcast",0.137489888162093
"1591",378.05,"overcast",0.144690483814263
"1592",378.51,"overcast",0.144336867727435
"1593",378.98,"overcast",0.142910643313582
"1594",379.45,"overcast",0.129519391690173
"1595",379.92,"overcast",0.127720490118612
"1596",380.39,"overcast",0.124413138886414
"1597",380.86,"overcast",0.125356969925788
"1598",381.33,"overcast",0.123039987111165
"1599",381.79,"overcast",0.118334188225401
"1600",382.26,"overcast",0.106290802161847
"1601",382.73,"overcast",0.0991151153419527
"1602",383.2,"overcast",0.0959899980295632
"1603",383.67,"overcast",0.0946526734246045
"1604",384.14,"overcast",0.0997598054422706
"1605",384.6,"overcast",0.106648252445704
"1606",385.07,"overcast",0.116113727730721
"1607",385.54,"overcast",0.118216095894139
"1608",386.01,"overcast",0.116452694010762
"1609",386.48,"overcast",0.113644736014412
"1610",386.94,"overcast",0.116187707403937
"1611",387.41,"overcast",0.120309371069116
"1612",387.88,"overcast",0.120129544925503
"1613",388.35,"overcast",0.123745239071008
"1614",388.82,"overcast",0.125807228428824
"1615",389.28,"overcast",0.129846374820523
"1616",389.75,"overcast",0.136635510775437
"1617",390.22,"overcast",0.141999552239482
"1618",390.69,"overcast",0.139068699843901
"1619",391.16,"overcast",0.132827021474078
"1620",391.62,"overcast",0.132675563871262
"1621",392.09,"overcast",0.130099400499575
"1622",392.56,"overcast",0.12205951106712
"1623",393.03,"overcast",0.112011591410573
"1624",393.5,"overcast",0.104055558699332
"1625",393.96,"overcast",0.0968663854012775
"1626",394.43,"overcast",0.107728650498273
"1627",394.9,"overcast",0.119309444686212
"1628",395.37,"overcast",0.130509146731533
"1629",395.83,"overcast",0.136968676183228
"1630",396.3,"overcast",0.135138869720949
"1631",396.77,"overcast",0.127619066318258
"1632",397.24,"overcast",0.122129101198895
"1633",397.7,"overcast",0.130399564230792
"1634",398.17,"overcast",0.155166288477366
"1635",398.64,"overcast",0.17652976827098
"1636",399.11,"overcast",0.185271862118481
"1637",399.57,"overcast",0.193104094862887
"1638",400.04,"overcast",0.196743122687389
"1639",400.51,"overcast",0.197731686050316
"1640",400.98,"overcast",0.201110437015209
"1641",401.44,"overcast",0.201427698268525
"1642",401.91,"overcast",0.204836202964429
"1643",402.38,"overcast",0.204863974876602
"1644",402.84,"overcast",0.202514964926406
"1645",403.31,"overcast",0.201827164366125
"1646",403.78,"overcast",0.198123707012414
"1647",404.25,"overcast",0.196880523236643
"1648",404.71,"overcast",0.196726440732356
"1649",405.18,"overcast",0.193742679624555
"1650",405.65,"overcast",0.194280998775035
"1651",406.12,"overcast",0.196054060990561
"1652",406.58,"overcast",0.193973541890503
"1653",407.05,"overcast",0.194414850511791
"1654",407.52,"overcast",0.195598983917319
"1655",407.98,"overcast",0.196804084256274
"1656",408.45,"overcast",0.198338283615217
"1657",408.92,"overcast",0.201797427256829
"1658",409.38,"overcast",0.206367275390008
"1659",409.85,"overcast",0.203231988253283
"1660",410.32,"overcast",0.19993666440417
"1661",410.78,"overcast",0.195953009709398
"1662",411.25,"overcast",0.202647459576729
"1663",411.72,"overcast",0.209345513732643
"1664",412.18,"overcast",0.212880697333715
"1665",412.65,"overcast",0.213124261505575
"1666",413.12,"overcast",0.210679378725405
"1667",413.59,"overcast",0.209210293628231
"1668",414.05,"overcast",0.208411160399301
"1669",414.52,"overcast",0.212701786387575
"1670",414.98,"overcast",0.211184909846847
"1671",415.45,"overcast",0.209273490015211
"1672",415.92,"overcast",0.209085606847124
"1673",416.38,"overcast",0.207831849127255
"1674",416.85,"overcast",0.211512699946963
"1675",417.32,"overcast",0.209415013070349
"1676",417.78,"overcast",0.204519100966322
"1677",418.25,"overcast",0.201881716399609
"1678",418.72,"overcast",0.203734632150522
"1679",419.18,"overcast",0.206834109003031
"1680",419.65,"overcast",0.207229497206427
"1681",420.12,"overcast",0.20756718685494
"1682",420.58,"overcast",0.204216247903933
"1683",421.05,"overcast",0.207073115369216
"1684",421.51,"overcast",0.208285456216881
"1685",421.98,"overcast",0.210990210564741
"1686",422.45,"overcast",0.205711180654379
"1687",422.91,"overcast",0.202609949058832
"1688",423.38,"overcast",0.19857512763604
"1689",423.85,"overcast",0.199320538788902
"1690",424.31,"overcast",0.197038164852702
"1691",424.78,"overcast",0.199352739399983
"1692",425.24,"overcast",0.19862071470128
"1693",425.71,"overcast",0.194531331074331
"1694",426.18,"overcast",0.193756345878594
"1695",426.64,"overcast",0.196005541992246
"1696",427.11,"overcast",0.192974733406331
"1697",427.57,"overcast",0.189700648762189
"1698",428.04,"overcast",0.180484979784051
"1699",428.51,"overcast",0.179487439469996
"1700",428.97,"overcast",0.175408346521922
"1701",429.44,"overcast",0.171136585942083
"1702",429.9,"overcast",0.171400489861932
"1703",430.37,"overcast",0.170766427852075
"1704",430.83,"overcast",0.166237766432657
"1705",431.3,"overcast",0.169573305216614
"1706",431.77,"overcast",0.179559057782278
"1707",432.23,"overcast",0.194986954522373
"1708",432.7,"overcast",0.199130518708478
"1709",433.16,"overcast",0.197831634147046
"1710",433.63,"overcast",0.201282771790478
"1711",434.09,"overcast",0.203082465119433
"1712",434.56,"overcast",0.198440559050526
"1713",435.03,"overcast",0.20033072124823
"1714",435.49,"overcast",0.208802286332035
"1715",435.96,"overcast",0.207985747055802
"1716",436.42,"overcast",0.20968554976664
"1717",436.89,"overcast",0.210213738948869
"1718",437.35,"overcast",0.20847577766989
"1719",437.82,"overcast",0.206979750007291
"1720",438.28,"overcast",0.203416859206186
"1721",438.75,"overcast",0.201529014468509
"1722",439.21,"overcast",0.198749330043078
"1723",439.68,"overcast",0.20815351626769
"1724",440.14,"overcast",0.213248249906161
"1725",440.61,"overcast",0.215603238036304
"1726",441.07,"overcast",0.215747706694333
"1727",441.54,"overcast",0.218981907475263
"1728",442,"overcast",0.223250762192248
"1729",442.47,"overcast",0.225296468847607
"1730",442.94,"overcast",0.228061716703616
"1731",443.4,"overcast",0.22621750050754
"1732",443.87,"overcast",0.225262574600143
"1733",444.33,"overcast",0.223541655732409
"1734",444.8,"overcast",0.225024774426529
"1735",445.26,"overcast",0.225442209947621
"1736",445.73,"overcast",0.226829301660113
"1737",446.19,"overcast",0.225530575210337
"1738",446.65,"overcast",0.225203010621173
"1739",447.12,"overcast",0.230868600990945
"1740",447.58,"overcast",0.234922102837271
"1741",448.05,"overcast",0.23851760384188
"1742",448.51,"overcast",0.240556843049474
"1743",448.98,"overcast",0.240290648088529
"1744",449.44,"overcast",0.243372554238577
"1745",449.91,"overcast",0.245128569871859
"1746",450.37,"overcast",0.244712776686029
"1747",450.84,"overcast",0.246157765152867
"1748",451.3,"overcast",0.245030458349468
"1749",451.77,"overcast",0.244357624895151
"1750",452.23,"overcast",0.240496434665827
"1751",452.7,"overcast",0.24040287927634
"1752",453.16,"overcast",0.236780831570837
"1753",453.62,"overcast",0.230755788221466
"1754",454.09,"overcast",0.235977694551533
"1755",454.55,"overcast",0.240195968971801
"1756",455.02,"overcast",0.241600576037314
"1757",455.48,"overcast",0.243042146308834
"1758",455.95,"overcast",0.241492750923878
"1759",456.41,"overcast",0.245228726355241
"1760",456.88,"overcast",0.2445931585379
"1761",457.34,"overcast",0.2437756501638
"1762",457.8,"overcast",0.244465611121782
"1763",458.27,"overcast",0.242545459909593
"1764",458.73,"overcast",0.24242585598043
"1765",459.2,"overcast",0.242383692148831
"1766",459.66,"overcast",0.242680232155996
"1767",460.13,"overcast",0.243929940606659
"1768",460.59,"overcast",0.24359950832533
"1769",461.05,"overcast",0.247771451853437
"1770",461.52,"overcast",0.248645614845802
"1771",461.98,"overcast",0.24841271381552
"1772",462.45,"overcast",0.246572471610041
"1773",462.91,"overcast",0.246688224410826
"1774",463.37,"overcast",0.244700375900046
"1775",463.84,"overcast",0.243723678852738
"1776",464.3,"overcast",0.244153717356513
"1777",464.76,"overcast",0.239978488228486
"1778",465.23,"overcast",0.23819063027367
"1779",465.69,"overcast",0.237645028641639
"1780",466.16,"overcast",0.239708886067227
"1781",466.62,"overcast",0.241096663166599
"1782",467.08,"overcast",0.238296422582235
"1783",467.55,"overcast",0.23717590789483
"1784",468.01,"overcast",0.238164379381348
"1785",468.48,"overcast",0.238416489394384
"1786",468.94,"overcast",0.236670564908142
"1787",469.4,"overcast",0.235986386070567
"1788",469.87,"overcast",0.237512645208448
"1789",470.33,"overcast",0.238785413434787
"1790",470.79,"overcast",0.237077719571392
"1791",471.26,"overcast",0.236122833460599
"1792",471.72,"overcast",0.238465393929536
"1793",472.18,"overcast",0.241736264273476
"1794",472.65,"overcast",0.24402450610131
"1795",473.11,"overcast",0.245362518671939
"1796",473.57,"overcast",0.243000590190792
"1797",474.04,"overcast",0.240819550066537
"1798",474.5,"overcast",0.240968460166456
"1799",474.96,"overcast",0.241508366730481
"1800",475.43,"overcast",0.242647480133644
"1801",475.89,"overcast",0.242008296512211
"1802",476.35,"overcast",0.241333071044433
"1803",476.82,"overcast",0.242407349809463
"1804",477.28,"overcast",0.240923028201205
"1805",477.74,"overcast",0.244110603963591
"1806",478.21,"overcast",0.245916875022519
"1807",478.67,"overcast",0.247044612881202
"1808",479.13,"overcast",0.245308592850655
"1809",479.59,"overcast",0.244576433290132
"1810",480.06,"overcast",0.247191784811079
"1811",480.52,"overcast",0.248646081748007
"1812",480.98,"overcast",0.246534734623641
"1813",481.45,"overcast",0.246072524827581
"1814",481.91,"overcast",0.247694778117251
"1815",482.37,"overcast",0.24569709397282
"1816",482.84,"overcast",0.245932896144737
"1817",483.3,"overcast",0.241604922072561
"1818",483.76,"overcast",0.240538266611573
"1819",484.22,"overcast",0.234787348822819
"1820",484.69,"overcast",0.228086844556994
"1821",485.15,"overcast",0.221509015903462
"1822",485.61,"overcast",0.219851414265934
"1823",486.07,"overcast",0.219428475277631
"1824",486.54,"overcast",0.214531209568129
"1825",487,"overcast",0.212807825590334
"1826",487.46,"overcast",0.218796612163395
"1827",487.92,"overcast",0.225055117733554
"1828",488.39,"overcast",0.230840934376328
"1829",488.85,"overcast",0.2357989626043
"1830",489.31,"overcast",0.236572179615241
"1831",489.77,"overcast",0.233292656736553
"1832",490.24,"overcast",0.237150069635387
"1833",490.7,"overcast",0.237958251122519
"1834",491.16,"overcast",0.234773701241699
"1835",491.62,"overcast",0.234324173989939
"1836",492.09,"overcast",0.233644492734037
"1837",492.55,"overcast",0.231833773776495
"1838",493.01,"overcast",0.23162353678116
"1839",493.47,"overcast",0.237580686946646
"1840",493.94,"overcast",0.239541640098037
"1841",494.4,"overcast",0.237402717809713
"1842",494.86,"overcast",0.237473920762854
"1843",495.32,"overcast",0.241133409706445
"1844",495.78,"overcast",0.240424293262076
"1845",496.25,"overcast",0.238227522829348
"1846",496.71,"overcast",0.23630900040796
"1847",497.17,"overcast",0.235257216715381
"1848",497.63,"overcast",0.235109274449095
"1849",498.09,"overcast",0.237960278261113
"1850",498.56,"overcast",0.234290662294366
"1851",499.02,"overcast",0.229023641550109
"1852",499.48,"overcast",0.228994943005265
"1853",499.94,"overcast",0.230538076985654
"1854",500.4,"overcast",0.228422272224632
"1855",500.87,"overcast",0.22431881199613
"1856",501.33,"overcast",0.223985432469519
"1857",501.79,"overcast",0.224223521468825
"1858",502.25,"overcast",0.22467620643291
"1859",502.71,"overcast",0.225604612948183
"1860",503.17,"overcast",0.22503506633957
"1861",503.64,"overcast",0.22842157167997
"1862",504.1,"overcast",0.229170084136941
"1863",504.56,"overcast",0.227332334975186
"1864",505.02,"overcast",0.229655302232023
"1865",505.48,"overcast",0.231090228962645
"1866",505.94,"overcast",0.232644081105742
"1867",506.4,"overcast",0.232729678398113
"1868",506.87,"overcast",0.23109871443113
"1869",507.33,"overcast",0.230676395828455
"1870",507.79,"overcast",0.230077940421246
"1871",508.25,"overcast",0.230322481830949
"1872",508.71,"overcast",0.228785210112861
"1873",509.17,"overcast",0.227885108833245
"1874",509.63,"overcast",0.231904453475253
"1875",510.1,"overcast",0.232583508327468
"1876",510.56,"overcast",0.232564800415912
"1877",511.02,"overcast",0.230786179643654
"1878",511.48,"overcast",0.229776488082188
"1879",511.94,"overcast",0.230034012873491
"1880",512.4,"overcast",0.229639902421256
"1881",512.86,"overcast",0.226925931035576
"1882",513.32,"overcast",0.222486847781934
"1883",513.78,"overcast",0.223291762329834
"1884",514.25,"overcast",0.224482798152932
"1885",514.71,"overcast",0.223523564549317
"1886",515.17,"overcast",0.220774623654964
"1887",515.63,"overcast",0.214807990604638
"1888",516.09,"overcast",0.2098712324599
"1889",516.55,"overcast",0.211173105232555
"1890",517.01,"overcast",0.208320370074566
"1891",517.47,"overcast",0.200272997554681
"1892",517.93,"overcast",0.200908018751551
"1893",518.39,"overcast",0.209035711149414
"1894",518.85,"overcast",0.212335421019473
"1895",519.32,"overcast",0.212256241830453
"1896",519.78,"overcast",0.216919928553145
"1897",520.24,"overcast",0.21986840752748
"1898",520.7,"overcast",0.222803237239204
"1899",521.16,"overcast",0.222532591413264
"1900",521.62,"overcast",0.221477646857194
"1901",522.08,"overcast",0.220706797779654
"1902",522.54,"overcast",0.224018752356733
"1903",523,"overcast",0.224989842177101
"1904",523.46,"overcast",0.223725904851633
"1905",523.92,"overcast",0.224151395599278
"1906",524.38,"overcast",0.226571470484088
"1907",524.84,"overcast",0.227927882697813
"1908",525.3,"overcast",0.224493845486274
"1909",525.76,"overcast",0.21683024685966
"1910",526.22,"overcast",0.215888080371096
"1911",526.68,"overcast",0.217491730223838
"1912",527.14,"overcast",0.215925430245754
"1913",527.6,"overcast",0.215688138685858
"1914",528.06,"overcast",0.221084186799371
"1915",528.52,"overcast",0.22474133501872
"1916",528.98,"overcast",0.225823153501566
"1917",529.44,"overcast",0.228618736947201
"1918",529.9,"overcast",0.231388931699734
"1919",530.36,"overcast",0.230378911668357
"1920",530.82,"overcast",0.228329735377459
"1921",531.28,"overcast",0.228424080638934
"1922",531.74,"overcast",0.225464842066155
"1923",532.2,"overcast",0.224102314431605
"1924",532.66,"overcast",0.224409186077199
"1925",533.12,"overcast",0.221548621538755
"1926",533.58,"overcast",0.220660793919601
"1927",534.04,"overcast",0.222769943680972
"1928",534.5,"overcast",0.227388463748728
"1929",534.96,"overcast",0.228883289010144
"1930",535.42,"overcast",0.227177478457589
